Year,Month,Airline Code,Airline,Total Noise Exceedances,Total Operations per Month,Exceedances per 1000 Operations,Noise Exceedance Rating
2014,3,DAL,Delta airlines,21,1356,15,9.93
2014,3,SWA,Southwest airlines,40,2339,17,9.92
2014,3,AWE,Us airways,17,871,20,9.91
2014,3,FFT,Frontier airlines,5,226,22,9.9
2014,3,ASA,Alaska airlines,19,855,22,9.9
2014,3,JBU,Jetblue,19,692,27,9.87
2014,3,ACA,Air canada,14,455,31,9.86
2014,3,HAL,Hawaiian airlines,2,62,32,9.85
2014,3,AFR,Air france,2,59,34,9.84
2014,3,UAL,United airlines,401,9333,43,9.8
2014,3,TRS,Airtran airways,3,62,48,9.78
2014,3,AMX,Aeromexico,8,151,53,9.75
2014,3,TAI,Taca international airlines,5,88,57,9.74
2014,3,ABX,Airborne express,7,82,85,9.61
2014,3,DLH,Lufthansa,11,120,92,9.58
2014,3,ANZ,Air new zealand,6,63,95,9.56
2014,3,FDX,Federal express,8,58,138,9.36
2014,3,BAW,British airways,19,123,154,9.29
2014,3,NCA,Nippon cargo airlines,21,52,404,8.13
2014,3,KAL,Korean air,54,123,439,7.97
2014,3,EVA,Eva airways,57,124,460,7.87
2014,3,CPA,Cathay pacific airways,58,123,472,7.82
2014,3,SIA,Singapore airlines,60,123,488,7.74
2014,3,AAR,Asiana airlines,88,113,779,6.4
2014,3,GTI,Atlas air,1,1,1000,5.37
2014,3,CAL,China airlines,180,109,1651,2.36
2014,3,PAL,Philippine airlines,134,62,2161,-0.0
2014,4,SKW,Skywest,20,7729,3,9.99
2014,4,CPZ,Compass airlines,16,1259,13,9.95
2014,4,AAL,American airlines,24,1731,14,9.95
2014,4,HAL,Hawaiian airlines,1,66,15,9.94
2014,4,VRD,Virgin america,44,2904,15,9.94
2014,4,FFT,Frontier airlines,4,230,17,9.94
2014,4,ASA,Alaska airlines,16,913,18,9.94
2014,4,DAL,Delta airlines,24,1323,18,9.93
2014,4,AWE,Us airways,21,907,23,9.92
2014,4,SWA,Southwest airlines,61,2408,25,9.91
2014,4,ACA,Air canada,14,459,31,9.89
2014,4,JBU,Jetblue,22,705,31,9.89
2014,4,UAL,United airlines,331,9906,33,9.88
2014,4,AMX,Aeromexico airlines,12,201,60,9.78
2014,4,BAW,British airways,9,120,75,9.73
2014,4,TRS,Airtran airways,6,60,100,9.64
2014,4,TAI,Taca international airlines,11,85,129,9.53
2014,4,ABX,Airborne express,13,88,148,9.46
2014,4,FDX,Federal express,12,73,164,9.4
2014,4,EVA,Eva airways,42,122,344,8.75
2014,4,ANZ,Air new zealand,23,60,383,8.61
2014,4,NCA,Nippon cargo airlines,20,51,392,8.57
2014,4,CPA,Cathay pacific airways,57,120,475,8.27
2014,4,SIA,Singapore airlines,57,120,475,8.27
2014,4,KAL,Korean air,72,120,600,7.82
2014,4,AAR,Asiana airlines,98,112,875,6.82
2014,4,CAL,China airlines,167,112,1491,4.58
2014,4,PAL,Philippine airlines,165,60,2750,0.0
2014,5,SKW,Skywest,34,7767,4,9.98
2014,5,CPZ,Compass,18,1228,15,9.93
2014,5,VRD,Virgin america,54,3062,18,9.91
2014,5,AAL,American airlines,43,1754,25,9.88
2014,5,FFT,Frontier airlines,7,280,25,9.88
2014,5,DAL,Delta airlines,41,1444,28,9.86
2014,5,JBU,Jetblue,22,685,32,9.84
2014,5,ASA,Alaska airlines,31,943,33,9.84
2014,5,AWE,Us airways,34,993,34,9.83
2014,5,UAL,United airlines,361,10465,34,9.83
2014,5,SWA,Southwest airlines,87,2469,35,9.83
2014,5,ACA,Air canada,25,633,39,9.8
2014,5,WJA,Westjet airlines,7,124,56,9.72
2014,5,AMX,Aeromexico,13,220,59,9.71
2014,5,TRS,Airtran airways,5,62,81,9.6
2014,5,VIR,Virgin atlantic,5,62,81,9.6
2014,5,BAW,British airways,12,125,96,9.52
2014,5,ABX,Airborne express,10,84,119,9.41
2014,5,TAI,Taca international airlines,13,88,148,9.27
2014,5,FDX,Federal express,11,67,164,9.19
2014,5,NCA,Nippon cargo airlines,11,56,196,9.03
2014,5,SIA,Singapore airlines,48,124,387,8.08
2014,5,EVA,Eva airways,56,120,467,7.69
2014,5,CPA,Cathay pacific airways,63,124,508,7.48
2014,5,KAL,Korean air,74,122,607,6.99
2014,5,ANZ,Air new zealand,45,62,726,6.4
2014,5,AAR,Asiana airlines,82,112,732,6.37
2014,5,CAL,China airlines,178,115,1548,2.32
2014,5,PAL,Philippine airlines,125,62,2016,-0.0
2014,6,SKW,Skywest,40,6926,6,9.97
2014,6,FFT,Frontier airlines,2,272,7,9.97
2014,6,SCX,Sun country,1,130,8,9.97
2014,6,EJA,Netjets aviation,3,371,8,9.96
2014,6,CPZ,Compass airlines,16,1119,14,9.94
2014,6,VRD,Virgin america,49,3048,16,9.93
2014,6,ANA,All nippon airways,1,60,17,9.92
2014,6,JAL,Japan airlines,1,60,17,9.92
2014,6,AFR,Air france,2,100,20,9.91
2014,6,BAW,British airways,3,121,25,9.89
2014,6,DAL,Delta airlines,52,1652,31,9.86
2014,6,SWA,Southwest airlines,82,2551,32,9.85
2014,6,ASA,Alaska airlines,33,1025,32,9.85
2014,6,JBU,Jetblue,22,665,33,9.85
2014,6,CES,China eastern,2,60,33,9.85
2014,6,ACA,Air canada,25,716,35,9.84
2014,6,AWE,Us airways,38,1003,38,9.83
2014,6,AAL,American airlines,70,1806,39,9.83
2014,6,UAL,United airlines,432,10711,40,9.82
2014,6,KLM,Klm royal dutch airlines,3,60,50,9.77
2014,6,TRS,Airtran airways,3,58,52,9.77
2014,6,WJA,Westjet airlines,7,120,58,9.74
2014,6,TAI,Taca international airlines,6,87,69,9.69
2014,6,AMX,Aeromexico,20,209,96,9.57
2014,6,FDX,Federal express,14,66,212,9.04
2014,6,XLF,Xl airways,4,18,222,9.0
2014,6,ABX,Airborne express,21,83,253,8.86
2014,6,NCA,Nippon cargo airlines,23,52,442,8.0
2014,6,SIA,Singapore airlines,56,122,459,7.93
2014,6,EVA,Eva airways,60,126,476,7.85
2014,6,CPA,Cathay pacific airways,70,120,583,7.37
2014,6,KAL,Korean air,76,121,628,7.17
2014,6,AAR,Asiana airlines,115,115,1000,5.49
2014,6,ANZ,Air new zealand,79,59,1339,3.96
2014,6,CAL,China airlines,176,113,1558,2.97
2014,6,PAL,Philippine airlines,133,60,2217,0.0
2014,7,SKW,Skywest,47,7367,6,9.98
2014,7,FFT,Frontier airlines,2,275,7,9.98
2014,7,CPZ,Compass airlines,9,1217,7,9.98
2014,7,VRD,Virgin america,31,3113,10,9.97
2014,7,DLH,Lufthansa,2,124,16,9.95
2014,7,SWA,Southwest airlines,52,2613,20,9.94
2014,7,ASA,Alaska airlines,24,1108,22,9.94
2014,7,DAL,Delta airlines,50,1791,28,9.92
2014,7,ACA,Air canada,23,736,31,9.91
2014,7,VIR,Virgin atlantic,2,62,32,9.91
2014,7,UAL,United airlines,362,11129,33,9.91
2014,7,AAL,American airlines,70,1890,37,9.89
2014,7,AWE,Us airways,39,1053,37,9.89
2014,7,JBU,Jetblue,25,662,38,9.89
2014,7,TAI,Taca international airlines,4,90,44,9.87
2014,7,AFR,Air france,5,107,47,9.87
2014,7,KLM,Klm royal dutch airlines,3,62,48,9.86
2014,7,WJA,Westjet airlines,7,126,56,9.84
2014,7,XLF,Xl airways,1,16,63,9.82
2014,7,HAL,Hawaiian airlines,4,62,65,9.82
2014,7,TRS,Airtran airways,5,62,81,9.77
2014,7,AMX,Aeromexico,19,205,93,9.74
2014,7,FDX,Federal express,11,72,153,9.56
2014,7,BAW,British airways,22,124,177,9.49
2014,7,ABX,Airborne express,16,90,178,9.49
2014,7,NCA,Nippon cargo airlines,20,54,370,8.94
2014,7,SIA,Singapore airlines,54,125,432,8.77
2014,7,SOO,Southern air,1,2,500,8.57
2014,7,EVA,Eva airways,83,145,572,8.36
2014,7,KAL,Korean air,87,124,702,8.0
2014,7,CPA,Cathay pacific airways,88,124,710,7.97
2014,7,AAR,Asiana airlines,90,112,804,7.7
2014,7,ANZ,Air new zealand,62,60,1033,7.05
2014,7,CAL,China airlines,160,117,1368,6.09
2014,7,PAL,Philippine airlines,97,67,1448,5.86
2014,7,CKS,Kalitta air,42,12,3500,0.0
2014,8,SKW,Skywest,17,7713,2,9.99
2014,8,FFT,Frontier airlines,2,276,7,9.98
2014,8,CPZ,Compass airlines,9,1176,8,9.98
2014,8,VRD,Virgin america,26,2977,9,9.97
2014,8,SWA,Southwest airlines,39,2509,16,9.95
2014,8,CCA,Air china,1,62,16,9.95
2014,8,CES,China eastern,1,62,16,9.95
2014,8,VIR,Virgin atlantic,1,62,16,9.95
2014,8,AFR,Air france,2,108,19,9.94
2014,8,ASA,Alaska airlines,22,1098,20,9.94
2014,8,AAL,American airlines,40,1908,21,9.94
2014,8,WJA,Westjet airlines,3,124,24,9.93
2014,8,DAL,Delta airlines,47,1825,26,9.92
2014,8,ACA,Air canada,20,705,28,9.92
2014,8,UAL,United airlines,332,10914,30,9.91
2014,8,AWE,Us airways,32,1007,32,9.91
2014,8,BAW,British airways,4,125,32,9.9
2014,8,JBU,Jetblue,25,668,37,9.89
2014,8,TRS,Airtran airways,4,95,42,9.87
2014,8,SWR,Swiss international airlines,3,62,48,9.86
2014,8,AMX,Aeromexico,12,196,61,9.82
2014,8,HAL,Hawaiian airlines,7,66,106,9.68
2014,8,TAI,Taca international airlines,12,90,133,9.6
2014,8,XLF,Xl airways,3,18,167,9.5
2014,8,FDX,Federal express,15,69,217,9.35
2014,8,ABX,Airborne express,26,84,310,9.08
2014,8,NCA,Nippon cargo airlines,18,52,346,8.97
2014,8,SIA,Singapore airlines,50,124,403,8.8
2014,8,EVA,Eva airways,73,141,518,8.46
2014,8,CPA,Cathay pacific airways,66,124,532,8.41
2014,8,KAL,Korean air,93,122,762,7.73
2014,8,ANZ,Air new zealand,51,54,944,7.19
2014,8,PAL,Philippine airlines,67,68,985,7.07
2014,8,AAR,Asiana airlines,113,102,1108,6.7
2014,8,CAL,China airlines,177,116,1526,5.45
2014,8,CKS,Kalitta air,47,14,3357,0.0
2014,9,SKW,Skywest,16,7525,2,9.99
2014,9,CPZ,Compass airlines,8,1093,7,9.98
2014,9,AAL,American airlines,15,1845,8,9.98
2014,9,ASA,Alaska airlines,9,993,9,9.97
2014,9,FFT,Frontier airlines,3,276,11,9.97
2014,9,SWA,Southwest airlines,28,2462,11,9.97
2014,9,VRD,Virgin america,33,2800,12,9.97
2014,9,ASH,Mesa aviation services,2,147,14,9.96
2014,9,DAL,Delta airlines,22,1535,14,9.96
2014,9,ANA,All nippon airways,1,60,17,9.95
2014,9,WJA,Westjet airlines,2,120,17,9.95
2014,9,TRS,Airtran airways,1,59,17,9.95
2014,9,BAW,British airways,3,120,25,9.93
2014,9,AWE,Us airways,23,916,25,9.93
2014,9,JBU,Jetblue,16,626,26,9.92
2014,9,UAL,United airlines,260,9955,26,9.92
2014,9,ACA,Air canada,17,614,28,9.92
2014,9,DLH,Lufthansa,6,120,50,9.85
2014,9,AMX,Aeromexico,9,157,57,9.83
2014,9,HAL,Hawaiian airlines,5,60,83,9.75
2014,9,TAI,Taca international airlines,10,85,118,9.65
2014,9,ANZ,Air new zealand,11,60,183,9.46
2014,9,FDX,Federal express,12,65,185,9.45
2014,9,ABX,Airborne express,21,84,250,9.26
2014,9,PAL,Philippine airlines,25,68,368,8.91
2014,9,NCA,Nippon cargo airlines,19,50,380,8.87
2014,9,SIA,Singapore airlines,50,120,417,8.77
2014,9,EVA,Eva airways,61,137,445,8.68
2014,9,CPA,Cathay pacific airways,54,120,450,8.67
2014,9,KAL,Korean air,71,116,612,8.19
2014,9,AAR,Asiana airlines,69,84,821,7.57
2014,9,CAL,China airlines,148,98,1510,5.53
2014,9,CKS,Kalitta air,81,24,3375,0.0
2014,10,SKW,Skywest,11,7693,1,9.99
2014,10,FFT,Frontier airlines,1,246,4,9.98
2014,10,SWA,Southwest airlines,16,2515,6,9.97
2014,10,SCX,Sun country,1,128,8,9.97
2014,10,AAL,American airlines,17,1876,9,9.96
2014,10,ASA,Alaska airlines,10,993,10,9.96
2014,10,DAL,Delta airlines,16,1570,10,9.96
2014,10,VRD,Virgin america,29,2741,11,9.96
2014,10,CPZ,Compass airlines,14,1220,11,9.95
2014,10,ASH,Mesa aviation services,2,147,14,9.94
2014,10,JAL,Japan airlines,1,60,17,9.93
2014,10,AMX,Aeromexico,3,163,18,9.92
2014,10,WJA,Westjet airlines,2,101,20,9.92
2014,10,ACA,Air canada,11,530,21,9.91
2014,10,JBU,Jetblue,15,628,24,9.9
2014,10,UAL,United airlines,252,10056,25,9.89
2014,10,TRS,Airtran airways,2,61,33,9.86
2014,10,DLH,Lufthansa,4,116,34,9.86
2014,10,AWE,Us airways,33,954,35,9.85
2014,10,BAW,British airways,8,120,67,9.72
2014,10,TAI,Taca international airlines,6,86,70,9.71
2014,10,VIR,Virgin atlantic,5,62,81,9.66
2014,10,ABX,Airborne express,10,88,114,9.52
2014,10,FDX,Federal express,10,72,139,9.42
2014,10,HAL,Hawaiian airlines,9,60,150,9.37
2014,10,NCA,Nippon cargo airlines,16,46,348,8.54
2014,10,CPA,Cathay pacific airways,47,120,392,8.36
2014,10,EVA,Eva airways,57,138,413,8.27
2014,10,KAL,Korean air,64,120,533,7.76
2014,10,SIA,Singapore airlines,65,120,542,7.73
2014,10,PAL,Philippine airlines,41,60,683,7.13
2014,10,AAR,Asiana airlines,73,90,811,6.6
2014,10,CAL,China airlines,142,98,1449,3.92
2014,10,CKS,Kalitta air,62,26,2385,-0.0
2014,11,SKW,Skywest,13,7114,2,9.99
2014,11,ASH,Mesa aviation services,1,137,7,9.96
2014,11,CPZ,Compass airlines,13,1109,12,9.93
2014,11,HAL,Hawaiian airlines,1,75,13,9.93
2014,11,FFT,Frontier airlines,4,272,15,9.92
2014,11,SWA,Southwest airlines,38,2357,16,9.91
2014,11,VRD,Virgin america,45,2742,16,9.91
2014,11,ASA,Alaska airlines,17,1006,17,9.91
2014,11,DAL,Delta airlines,25,1434,17,9.9
2014,11,ACA,Air canada,8,401,20,9.89
2014,11,AAL,American airlines,43,1769,24,9.86
2014,11,UAL,United airlines,288,9226,31,9.83
2014,11,CCA,Air china,2,58,34,9.81
2014,11,BAW,British airways,4,115,35,9.81
2014,11,JBU,Jetblue,23,643,36,9.8
2014,11,AWE,Us airways,36,879,41,9.77
2014,11,AMX,Aeromexico,7,167,42,9.77
2014,11,SWR,Swiss international airlines,3,54,56,9.69
2014,11,UPS,United parcel service,1,10,100,9.44
2014,11,ABX,Airborne express,8,76,105,9.41
2014,11,TAI,Taca international airlines,14,87,161,9.1
2014,11,FDX,Federal express,11,67,164,9.09
2014,11,ETD,Etihad airways,7,26,269,8.5
2014,11,NCA,Nippon cargo airlines,18,52,346,8.07
2014,11,CLX,Cargolux,1,2,500,7.22
2014,11,PAL,Philippine airlines,32,63,508,7.17
2014,11,CPA,Cathay pacific airways,62,120,517,7.13
2014,11,EVA,Eva airways,77,136,566,6.85
2014,11,KAL,Korean air,72,120,600,6.66
2014,11,SIA,Singapore airlines,74,120,617,6.57
2014,11,CKS,Kalitta air,12,15,800,5.55
2014,11,AAR,Asiana airlines,107,96,1115,3.8
2014,11,CAL,China airlines,178,99,1798,0.0
2014,12,SKW,Skywest,23,6891,3,9.98
2014,12,ASH,Mesa aviation services,1,111,9,9.96
2014,12,ANZ,Air new zealand,1,80,13,9.94
2014,12,SCX,Sun country,2,123,16,9.92
2014,12,AFR,Air france,1,60,17,9.92
2014,12,ASA,Alaska airlines,20,956,21,9.9
2014,12,CPZ,Compass airlines,22,1037,21,9.9
2014,12,EIN,Aer lingus,1,42,24,9.89
2014,12,SWA,Southwest airlines,65,2381,27,9.87
2014,12,DAL,Delta airlines,42,1458,29,9.86
2014,12,ACA,Air canada,14,437,32,9.85
2014,12,VRD,Virgin america,95,2841,33,9.84
2014,12,FFT,Frontier airlines,14,333,42,9.8
2014,12,UAL,United airlines,411,9554,43,9.8
2014,12,AAL,American airlines,82,1791,46,9.78
2014,12,AWE,Us airways,44,900,49,9.77
2014,12,AMX,Aeromexico,10,186,54,9.75
2014,12,HAL,Hawaiian airlines,6,107,56,9.73
2014,12,JBU,Jetblue,42,637,66,9.69
2014,12,DLH,Lufthansa,7,102,69,9.67
2014,12,CSN,China southern airlines,1,14,71,9.66
2014,12,SWR,Swiss international airlines,5,58,86,9.59
2014,12,UPS,United parcel service,4,44,91,9.57
2014,12,FDX,Federal express,12,87,138,9.35
2014,12,TAI,Taca international airlines,15,92,163,9.23
2014,12,BAW,British airways,24,119,202,9.04
2014,12,ETD,Etihad airways,15,61,246,8.84
2014,12,ABX,Airborne express,22,88,250,8.82
2014,12,NCA,Nippon cargo airlines,20,46,435,7.94
2014,12,JAL,Japan airlines,27,62,435,7.94
2014,12,CPA,Cathay pacific airways,55,126,437,7.93
2014,12,KAL,Korean air,54,114,474,7.76
2014,12,SIA,Singapore airlines,74,124,597,7.17
2014,12,EVA,Eva airways,98,140,700,6.68
2014,12,PAL,Philippine airlines,61,84,726,6.56
2014,12,AAR,Asiana airlines,94,107,879,5.84
2014,12,CAL,China airlines,167,94,1777,1.58
2014,12,CKS,Kalitta air,19,9,2111,0.0
2015,1,SKW,Skywest,13,7262,2,9.99
2015,1,ASA,Alaska airlines,4,1008,4,9.98
2015,1,DAL,Delta airlines,6,1244,5,9.98
2015,1,ASH,Mesa aviation services,1,152,7,9.97
2015,1,VRD,Virgin america,23,2686,9,9.96
2015,1,CPZ,Compass airlines,11,1152,10,9.95
2015,1,SWA,Southwest airlines,31,2337,13,9.93
2015,1,AAL,American airlines,23,1702,14,9.93
2015,1,ACA,Air canada,2,147,14,9.93
2015,1,UAE,United arab emirates,1,62,16,9.92
2015,1,JBU,Jetblue,13,751,17,9.91
2015,1,KLM,Royal dutch airlines,1,54,19,9.91
2015,1,AWE,Us airways,18,845,21,9.89
2015,1,FFT,Frontier airlines,6,280,21,9.89
2015,1,ANZ,Air new zealand,2,87,23,9.88
2015,1,UAL,United airlines,256,8530,30,9.85
2015,1,HAL,Hawaiian airlines,7,125,56,9.72
2015,1,AMX,Aeromexico,13,191,68,9.65
2015,1,ABX,Airborne express,9,84,107,9.46
2015,1,ETD,Etihad airways,7,62,113,9.43
2015,1,TAI,Taca international airlines,15,98,153,9.22
2015,1,FDX,Federal express,11,69,159,9.19
2015,1,JAL,Japan airlines,24,62,387,8.04
2015,1,PAL,Philippine airlines,32,74,432,7.81
2015,1,CPA,Cathay pacific airways,57,124,460,7.67
2015,1,EVA,Eva airways,76,137,555,7.19
2015,1,KAL,Korean air,68,118,576,7.08
2015,1,SIA,Singapore airlines,73,124,589,7.01
2015,1,NCA,Nippon cargo airlines,30,44,682,6.54
2015,1,AAR,Asiana airlines,154,116,1328,3.27
2015,1,CKS,Kalitta air,8,6,1333,3.24
2015,1,CAL,China airlines,209,106,1972,0.0
2015,2,SKW,Skywest,9,6266,1,9.99
2015,2,ACA,Air canada,2,348,6,9.97
2015,2,DLH,Lufthansa,1,96,10,9.94
2015,2,VRD,Virgin america,26,2361,11,9.94
2015,2,DAL,Delta airlines,16,1106,14,9.92
2015,2,ASA,Alaska airlines,15,916,16,9.91
2015,2,CPZ,Compass airlines,18,1064,17,9.91
2015,2,CES,China eastern,1,58,17,9.91
2015,2,SWR,Swiss international airlines,1,56,18,9.9
2015,2,SWA,Southwest airlines,46,2042,23,9.88
2015,2,SAS,Sas scandinavian airlines,1,44,23,9.88
2015,2,AWE,Us airways,18,716,25,9.86
2015,2,JBU,Jetblue,21,751,28,9.85
2015,2,AAL,American airlines,46,1480,31,9.83
2015,2,FFT,Frontier airlines,8,256,31,9.83
2015,2,UAL,United airlines,264,7834,34,9.81
2015,2,ASH,Mesa aviation services,5,147,34,9.81
2015,2,HAL,Hawaiian airlines,7,112,63,9.66
2015,2,VIR,Virgin atlantic,3,48,63,9.66
2015,2,ABX,Airborne express,7,80,88,9.52
2015,2,AMX,Aeromexico,15,160,94,9.48
2015,2,FDX,Federal express,9,62,145,9.2
2015,2,ETD,Etihad airways,10,56,179,9.02
2015,2,BAW,British airways,21,112,188,8.97
2015,2,TAI,Taca international airlines,15,80,188,8.97
2015,2,NCA,Nippon cargo airlines,12,38,316,8.26
2015,2,SIA,Singapore airlines,41,112,366,7.99
2015,2,PAL,Philippine airlines,22,58,379,7.91
2015,2,CPA,Cathay pacific airways,48,113,425,7.66
2015,2,JAL,Japan airlines,27,56,482,7.35
2015,2,EVA,Eva airways,65,124,524,7.12
2015,2,KAL,Korean air,67,108,620,6.59
2015,2,AAR,Asiana airlines,113,102,1108,3.91
2015,2,CAL,China airlines,171,94,1819,-0.0
2015,3,ACA,Air canada,1,423,2,9.99
2015,3,SKW,Skywest,22,7367,3,9.99
2015,3,FFT,Frontier airlines,3,286,10,9.95
2015,3,CPZ,Compass airlines,14,1119,13,9.94
2015,3,VRD,Virgin america,40,2750,15,9.93
2015,3,DAL,Delta airlines,21,1413,15,9.93
2015,3,SWA,Southwest airlines,40,2520,16,9.93
2015,3,JBU,Jetblue,14,878,16,9.93
2015,3,SWR,Swiss international airlines,1,61,16,9.93
2015,3,AAL,American airlines,30,1740,17,9.92
2015,3,SCX,Sun country,1,58,17,9.92
2015,3,ASA,Alaska airlines,23,1095,21,9.91
2015,3,ASH,Mesa aviation services,4,169,24,9.89
2015,3,UAL,United airlines,319,9181,35,9.84
2015,3,AWE,Us airways,31,826,38,9.83
2015,3,AMX,Aeromexico,8,173,46,9.79
2015,3,VIR,Virgin atlantic,5,66,76,9.66
2015,3,ETD,Etihad airways,5,62,81,9.64
2015,3,DLH,Lufthansa,10,121,83,9.63
2015,3,TAI,Taca international airlines,8,87,92,9.59
2015,3,BAW,British airways,15,124,121,9.46
2015,3,ABX,Airborne express,7,54,130,9.42
2015,3,FDX,Federal express,11,68,162,9.28
2015,3,HAL,Hawaiian airlines,25,124,202,9.1
2015,3,NCA,Nippon cargo airlines,14,54,259,8.84
2015,3,GTI,Atlas air,10,38,263,8.82
2015,3,JAL,Japan airlines,25,62,403,8.2
2015,3,SIA,Singapore airlines,49,121,405,8.19
2015,3,CPA,Cathay pacific airways,55,124,444,8.02
2015,3,EVA,Eva airways,71,135,526,7.65
2015,3,PAL,Philippine airlines,32,56,571,7.44
2015,3,KAL,Korean air,117,123,951,5.74
2015,3,CKS,Kalitta air,26,24,1083,5.15
2015,3,AAR,Asiana airlines,108,96,1125,4.97
2015,3,CAL,China airlines,219,98,2235,0.0
2015,4,SKW,Skywest,19,6667,3,9.99
2015,4,BAW,British airways,1,120,8,9.98
2015,4,ACA,Air canada,4,409,10,9.97
2015,4,VRD,Virgin america,28,2771,10,9.97
2015,4,CPZ,Compass airlines,14,1180,12,9.97
2015,4,FFT,Frontier airlines,4,291,14,9.96
2015,4,ANA,All nippon airways,1,62,16,9.96
2015,4,ETD,Etihad airways,1,60,17,9.95
2015,4,KLM,Royal dutch airlines,1,60,17,9.95
2015,4,ASA,Alaska airlines,27,1077,25,9.93
2015,4,JBU,Jetblue,22,836,26,9.93
2015,4,SWA,Southwest airlines,69,2496,28,9.92
2015,4,AMX,Aeromexico,5,167,30,9.92
2015,4,VIR,Virgin atlantic,3,97,31,9.92
2015,4,CES,China eastern,2,60,33,9.91
2015,4,AWE,Us airways,7,195,36,9.9
2015,4,ASH,Mesa aviation services,4,108,37,9.9
2015,4,DAL,Delta airlines,54,1448,37,9.9
2015,4,UAL,United airlines,348,9149,38,9.9
2015,4,AAL,American airlines,108,2355,46,9.87
2015,4,SWR,Swiss international airlines,4,60,67,9.82
2015,4,ABX,Airborne express,5,44,114,9.69
2015,4,TAI,Taca international airlines,13,86,151,9.59
2015,4,FDX,Federal express,19,91,209,9.43
2015,4,NCA,Nippon cargo airlines,12,52,231,9.37
2015,4,SIA,Singapore airlines,30,118,254,9.3
2015,4,HAL,Hawaiian airlines,32,120,267,9.27
2015,4,GTI,Atlas air,14,44,318,9.13
2015,4,EVA,Eva airways,47,137,343,9.06
2015,4,ANZ,Air new zealand,25,60,417,8.86
2015,4,JAL,Japan airlines,25,59,424,8.84
2015,4,CPA,Cathay pacific airways,54,118,458,8.75
2015,4,PAL,Philippine airlines,52,70,743,7.96
2015,4,AAR,Asiana airlines,71,91,780,7.86
2015,4,KAL,Korean air,102,129,791,7.83
2015,4,CAL,China airlines,175,100,1750,5.21
2015,4,CKS,Kalitta air,73,20,3650,0.0
2015,5,SKW,Skywest,18,6486,3,9.99
2015,5,BAW,British airways,2,122,16,9.92
2015,5,CPZ,Compass airlines,37,1404,26,9.87
2015,5,VRD,Virgin america,76,2878,26,9.87
2015,5,CES,China eastern,2,62,32,9.84
2015,5,ASA,Alaska airlines,38,1108,34,9.83
2015,5,SWA,Southwest airlines,96,2540,38,9.82
2015,5,FFT,Frontier airlines,14,370,38,9.82
2015,5,UAL,United airlines,390,9963,39,9.81
2015,5,DAL,Delta airlines,63,1538,41,9.8
2015,5,JBU,Jetblue,37,895,41,9.8
2015,5,AMX,Aeromexico,8,175,46,9.78
2015,5,ACA,Air canada,27,581,46,9.78
2015,5,VIR,Virgin atlantic,5,107,47,9.77
2015,5,ETD,Etihad airways,3,62,48,9.77
2015,5,KLM,Royal dutch airlines,3,62,48,9.77
2015,5,AAL,American airlines,150,2720,55,9.73
2015,5,SWR,Swiss international airlines,4,61,66,9.68
2015,5,WJA,Westjet airlines,8,115,70,9.66
2015,5,ASH,Mesa aviation services,1,11,91,9.56
2015,5,TAI,Taca international airlines,9,86,105,9.49
2015,5,ABX,Airborne express,6,41,146,9.29
2015,5,HAL,Hawaiian airlines,27,122,221,8.93
2015,5,FDX,Federal express,21,83,253,8.78
2015,5,SIA,Singapore airlines,38,123,309,8.51
2015,5,NCA,Nippon cargo airlines,16,48,333,8.39
2015,5,GTI,Atlas air,15,43,349,8.32
2015,5,EVA,Eva airways,55,134,410,8.02
2015,5,JAL,Japan airlines,28,62,452,7.82
2015,5,CPA,Cathay pacific airways,56,123,455,7.8
2015,5,ANZ,Air new zealand,33,61,541,7.39
2015,5,AAR,Asiana airlines,47,86,547,7.36
2015,5,KAL,Korean air,78,121,645,6.89
2015,5,PAL,Philippine airlines,72,90,800,6.14
2015,5,CAL,China airlines,177,109,1624,2.16
2015,5,CKS,Kalitta air,58,28,2071,0.0
2015,6,SKW,Skywest,21,6270,3,9.98
2015,6,SCX,Sun country,1,153,7,9.96
2015,6,DLH,Lufthansa,1,119,8,9.95
2015,6,VRD,Virgin america,38,2971,13,9.92
2015,6,CES,China eastern,1,60,17,9.89
2015,6,KLM,Royal dutch airlines,1,60,17,9.89
2015,6,BAW,British airways,2,119,17,9.89
2015,6,FFT,Frontier airlines,7,357,20,9.87
